Total_Distance,Distance,Altitude,Easting,Northing,Longitude,Latitude,V_max
12211.2,2539.9,625.2,2734596,1252137.7,9.221966,47.406292,
12221.3,2550,625.1,2734586.2,1252139.9,9.221837,47.406314,
12231.2,2559.9,625.2,2734576.5,1252142.1,9.221709,47.406336,
12241.3,2570,625.2,2734566.7,1252144.3,9.22158,47.406358,
12251.3,2580,625.1,2734556.9,1252146.5,9.221451,47.40638,
12261.3,2590,625.2,2734547.2,1252148.7,9.221323,47.406401,
12271.3,2600,625.2,2734537.4,1252150.8,9.221194,47.406422,
12281.2,2609.9,625.2,2734527.7,1252153,9.221066,47.406444,
12291.3,2620,625.1,2734517.9,1252155.2,9.220937,47.406466,
12301.2,2629.9,625.1,2734508.2,1252157.4,9.220809,47.406488,
12311.3,2640,625,2734498.4,1252159.6,9.22068,47.406509,
12321.3,2650,625,2734488.6,1252161.8,9.220551,47.406531,
12331.3,2660,624.9,2734478.9,1252164,9.220423,47.406553,
12341.3,2670,624.9,2734469.1,1252166.1,9.220294,47.406574,
12351.2,2679.9,624.9,2734459.4,1252168.3,9.220166,47.406596,
12361.3,2690,624.9,2734449.6,1252170.5,9.220037,47.406617,
12371.3,2700,625,2734439.8,1252172.6,9.219908,47.406638,
12381.3,2710,624.9,2734430,1252174.7,9.219779,47.406659,
12391.2,2719.9,625,2734420.3,1252176.8,9.219651,47.40668,
12401.3,2730,624.9,2734410.5,1252178.9,9.219522,47.406701,
12411.3,2740,624.9,2734400.7,1252181,9.219393,47.406722,
12421.3,2750,624.8,2734390.9,1252183,9.219264,47.406742,
12431.3,2760,624.8,2734381.1,1252185.1,9.219134,47.406763,
12441.3,2770,624.8,2734371.3,1252187.1,9.219005,47.406783,
12451.3,2780,624.7,2734361.5,1252189.1,9.218876,47.406803,
12461.2,2789.9,624.7,2734351.8,1252191.1,9.218748,47.406822,
12471.2,2799.9,624.7,2734342,1252193.2,9.218619,47.406843,
12481.2,2809.9,624.6,2734332.2,1252195.2,9.21849,47.406863,
12491.3,2820,624.6,2734322.4,1252197.2,9.21836,47.406883,
12501.3,2830,624.6,2734312.6,1252199.2,9.218231,47.406903,
12511.3,2840,624.5,2734302.8,1252201.3,9.218102,47.406924,
12521.3,2850,624.5,2734293,1252203.3,9.217973,47.406944,
12531.3,2860,624.5,2734283.2,1252205.3,9.217844,47.406964,
12541.3,2870,624.4,2734273.4,1252207.3,9.217715,47.406984,
12551.3,2880,624.4,2734263.6,1252209.3,9.217585,47.407004,
12561.3,2890,624.4,2734253.8,1252211.3,9.217456,47.407024,
12571.3,2900,624.4,2734244,1252213.3,9.217327,47.407044,
12581.3,2910,624.3,2734234.2,1252215.3,9.217198,47.407064,
12591.3,2920,624.2,2734224.4,1252217.2,9.217068,47.407083,
12601.3,2930,624.2,2734214.6,1252219.1,9.216939,47.407102,
12611.3,2940,624.2,2734204.8,1252221.1,9.21681,47.407122,
12621.2,2949.9,624.2,2734195,1252223,9.216681,47.407141,
12631.3,2960,624.1,2734185.1,1252224.8,9.21655,47.40716,
12641.3,2970,624.1,2734175.3,1252226.7,9.216421,47.407179,
12651.3,2980,624,2734165.5,1252228.6,9.216292,47.407198,
12661.2,2989.9,624,2734155.7,1252230.4,9.216162,47.407216,
12671.3,3000,623.9,2734145.8,1252232.3,9.216032,47.407235,
12681.3,3010,623.8,2734136,1252234.1,9.215903,47.407253,
12691.2,3019.9,623.8,2734126.2,1252235.9,9.215773,47.407271,
12701.3,3030,623.8,2734116.3,1252237.8,9.215643,47.40729,
12711.3,3040,623.8,2734106.5,1252239.6,9.215514,47.407309,
12721.3,3050,623.7,2734096.7,1252241.5,9.215384,47.407328,
12731.2,3059.9,623.8,2734086.9,1252243.3,9.215255,47.407346,
12741.3,3070,623.7,2734077,1252245.1,9.215124,47.407364,
12751.3,3080,623.6,2734067.2,1252247,9.214995,47.407383,
12761.2,3089.9,623.6,2734057.4,1252248.8,9.214866,47.407401,
12763.2,3091.9,623.5,2734055.5,1252249.2,9.214841,47.407405,
12773.2,10,623.5,2734045.7,1252251,9.214712,47.407424,
12783.2,20,623.5,2734035.8,1252252.8,9.214581,47.407442,
12793.2,30,623.4,2734026,1252254.7,9.214452,47.407461,
12803.2,40,623.3,2734016.2,1252256.5,9.214323,47.407479,
12813.2,50,623.3,2734006.4,1252258.4,9.214193,47.407498,
12823.2,60,623.1,2733996.5,1252260.2,9.214063,47.407516,
12833.2,70,623.1,2733986.7,1252262,9.213934,47.407534,
12843.2,80,623,2733976.9,1252263.9,9.213804,47.407554,
12853.2,90,623,2733967,1252265.7,9.213674,47.407572,
12863.2,100,623,2733957.2,1252267.5,9.213544,47.40759,
12873.2,110,622.9,2733947.4,1252269.4,9.213415,47.407609,
12883.2,120,622.9,2733937.5,1252271.2,9.213285,47.407627,
12893.2,130,622.9,2733927.7,1252273.1,9.213155,47.407646,
12903.2,140,622.8,2733917.9,1252274.9,9.213026,47.407664,
12913.1,149.9,622.7,2733908.1,1252276.7,9.212897,47.407683,
12923.2,160,622.7,2733898.2,1252278.6,9.212766,47.407702,
12933.2,170,622.6,2733888.4,1252280.4,9.212637,47.40772,
12943.2,180,622.5,2733878.6,1252282.3,9.212508,47.407739,
12953.2,190,622.4,2733868.7,1252284.1,9.212377,47.407757,
12963.2,200,622.5,2733858.9,1252285.9,9.212248,47.407775,
12973.2,210,622.4,2733849.1,1252287.8,9.212119,47.407794,
12983.2,220,622.4,2733839.2,1252289.6,9.211988,47.407813,
12993.2,230,622.3,2733829.4,1252291.4,9.211859,47.407831,
13003.2,240,622.2,2733819.6,1252293.3,9.21173,47.40785,
13013.2,250,622.2,2733809.8,1252295.1,9.2116,47.407868,
13023.2,260,622.2,2733799.9,1252297,9.21147,47.407887,
13033.2,270,622.1,2733790.1,1252298.8,9.21134,47.407905,
13043.2,280,622.1,2733780.3,1252300.6,9.211211,47.407923,
13053.2,290,622,2733770.4,1252302.5,9.211081,47.407943,
13063.2,300,621.9,2733760.6,1252304.3,9.210951,47.407961,
13073.2,310,621.9,2733750.8,1252306.2,9.210822,47.40798,
13083.2,320,621.9,2733741,1252308.1,9.210693,47.407999,
13093.2,330,621.8,2733731.2,1252310,9.210564,47.408018,
13103.2,340,621.8,2733721.4,1252312,9.210434,47.408038,
13113.2,350,621.8,2733711.6,1252314.1,9.210305,47.408059,
13123.2,360,621.7,2733701.8,1252316.2,9.210176,47.40808,
13133.1,369.9,621.7,2733692.1,1252318.4,9.210048,47.408101,
13143.2,380,621.7,2733682.3,1252320.7,9.209919,47.408124,
13153.2,390,621.6,2733672.6,1252323.2,9.209791,47.408149,
13163.2,400,621.3,2733663,1252325.8,9.209665,47.408174,
13173.2,410,621.5,2733653.3,1252328.5,9.209537,47.4082,
13183.2,420,621.1,2733643.7,1252331.3,9.209411,47.408227,
13193.2,430,621.2,2733634.2,1252334.2,9.209286,47.408255,
13203.2,440,621,2733624.7,1252337.3,9.209161,47.408285,
13213.2,450,621.1,2733615.2,1252340.5,9.209036,47.408316,
13223.2,460,620.7,2733605.8,1252343.9,9.208913,47.408348,
13233.2,470,620.8,2733596.4,1252347.3,9.208789,47.408381,
13243.2,480,620.8,2733587.1,1252350.9,9.208667,47.408415,
13253.2,490,620.6,2733577.8,1252354.6,9.208545,47.40845,
13263.2,500,620.5,2733568.5,1252358.4,9.208423,47.408486,
13273.2,510,620.4,2733559.3,1252362.2,9.208302,47.408522,
13283.2,520,620.2,2733550.1,1252366.1,9.208182,47.408559,
13293.2,530,620.1,2733540.9,1252370,9.208061,47.408596,
13303.2,540,620,2733531.7,1252374,9.20794,47.408634,
13313.2,550,619.9,2733522.5,1252378,9.20782,47.408672,
13323.2,560,619.8,2733513.4,1252382.1,9.2077,47.408711,
13333.2,570,619.7,2733504.2,1252386.1,9.20758,47.408748,
13343.2,580,619.5,2733495.1,1252390.1,9.20746,47.408786,
13353.2,590,619.5,2733485.9,1252394.2,9.20734,47.408825,
13363.2,600,619.3,2733476.8,1252398.2,9.20722,47.408863,
13373.2,610,619.3,2733467.6,1252402.2,9.2071,47.408901,
13383.2,620,619.1,2733458.5,1252406.3,9.20698,47.408939,
13393.2,630,619.1,2733449.3,1252410.3,9.20686,47.408977,
13403.2,640,619,2733440.2,1252414.3,9.20674,47.409015,
13413.2,650,618.9,2733431,1252418.4,9.20662,47.409054,
13423.2,660,618.9,2733421.9,1252422.4,9.2065,47.409091,
13433.2,670,618.7,2733412.7,1252426.4,9.20638,47.409129,
13443.2,680,618.7,2733403.6,1252430.5,9.20626,47.409168,
13453.2,690,618.5,2733394.4,1252434.5,9.20614,47.409206,
13463.2,700,618.4,2733385.3,1252438.5,9.20602,47.409244,
13473.2,710,618.3,2733376.1,1252442.6,9.2059,47.409282,
13483.2,720,618.3,2733367,1252446.6,9.20578,47.40932,
13493.2,730,618.2,2733357.8,1252450.6,9.20566,47.409358,
13503.2,740,618.1,2733348.7,1252454.7,9.20554,47.409397,
13513.2,750,618.1,2733339.5,1252458.7,9.20542,47.409435,
13523.2,760,617.9,2733330.4,1252462.7,9.2053,47.409472,
13533.2,770,617.9,2733321.2,1252466.8,9.20518,47.409511,
13543.2,780,617.8,2733312.1,1252470.8,9.20506,47.409549,
13553.2,790,617.7,2733302.9,1252474.8,9.20494,47.409587,
13563.2,800,617.6,2733293.8,1252478.9,9.20482,47.409625,
13573.2,810,617.6,2733284.6,1252482.9,9.2047,47.409663,
13583.2,820,617.4,2733275.5,1252486.9,9.20458,47.409701,
13593.2,830,617.4,2733266.3,1252491,9.20446,47.40974,
13603.2,840,617.3,2733257.2,1252495,9.20434,47.409778,
13613.2,850,617.2,2733248,1252499,9.20422,47.409815,
13623.2,860,617.2,2733238.9,1252503.1,9.2041,47.409854,
13633.2,870,617.1,2733229.7,1252507.1,9.20398,47.409892,
13643.2,880,617.1,2733220.6,1252511.1,9.20386,47.40993,
13653.2,890,616.9,2733211.4,1252515.2,9.20374,47.409968,
13663.2,900,616.9,2733202.3,1252519.2,9.20362,47.410006,
13673.2,910,616.8,2733193.1,1252523.2,9.2035,47.410044,
13683.2,920,616.7,2733184,1252527.3,9.20338,47.410083,
13693.2,930,616.6,2733174.8,1252531.3,9.20326,47.410121,
13703.2,940,616.4,2733165.7,1252535.3,9.20314,47.410158,
13713.2,950,616.4,2733156.5,1252539.4,9.20302,47.410197,
13723.2,960,616.3,2733147.4,1252543.4,9.2029,47.410235,
13733.2,970,616.3,2733138.2,1252547.4,9.20278,47.410273,
13743.2,980,616.2,2733129.1,1252551.5,9.20266,47.410312,
13753.2,990,616,2733119.9,1252555.5,9.20254,47.410349,
13763.2,1000,616,2733110.8,1252559.5,9.20242,47.410387,
13773.2,1010,615.8,2733101.6,1252563.6,9.2023,47.410426,
13783.2,1020,615.9,2733092.5,1252567.6,9.20218,47.410464,
13793.2,1030,615.8,2733083.3,1252571.7,9.20206,47.410502,
13803.2,1040,615.8,2733074.2,1252575.7,9.20194,47.41054,
13813.2,1050,615.6,2733065,1252579.7,9.20182,47.410578,
13823.2,1060,615.5,2733055.9,1252583.8,9.2017,47.410617,
13833.2,1070,615.5,2733046.7,1252587.8,9.20158,47.410655,
13843.2,1080,615.4,2733037.6,1252591.8,9.20146,47.410692,
13853.2,1090,615.3,2733028.4,1252595.9,9.20134,47.410731,
13863.2,1100,615.2,2733019.3,1252599.9,9.20122,47.410769,
13873.2,1110,615.2,2733010.1,1252603.9,9.2011,47.410807,
13883.2,1120,615.1,2733001,1252608,9.20098,47.410845,
13893.2,1130,615,2732991.8,1252612,9.20086,47.410883,
13903.2,1140,614.9,2732982.7,1252616,9.20074,47.410921,
13913.2,1150,614.8,2732973.5,1252620.1,9.20062,47.41096,
13923.2,1160,614.7,2732964.4,1252624.1,9.2005,47.410998,
13933.2,1170,614.6,2732955.2,1252628.1,9.20038,47.411035,
13943.2,1180,614.4,2732946.1,1252632.2,9.20026,47.411074,
13953.2,1190,614.3,2732936.9,1252636.2,9.20014,47.411112,
13963.2,1200,614.3,2732927.8,1252640.2,9.20002,47.41115,
13973.2,1210,614.1,2732918.6,1252644.3,9.1999,47.411189,
13983.2,1220,614,2732909.5,1252648.3,9.19978,47.411226,
13993.2,1230,613.8,2732900.3,1252652.3,9.19966,47.411264,
14003.2,1240,613.7,2732891.2,1252656.4,9.19954,47.411303,
14013.2,1250,613.5,2732882,1252660.4,9.19942,47.411341,
14023.2,1260,613.4,2732872.9,1252664.4,9.1993,47.411378,
14033.2,1270,613.2,2732863.7,1252668.5,9.19918,47.411417,
14043.2,1280,613.1,2732854.6,1252672.5,9.19906,47.411455,
14053.2,1290,613,2732845.4,1252676.5,9.19894,47.411493,
14063.2,1300,612.8,2732836.3,1252680.6,9.19882,47.411532,
14073.2,1310,612.7,2732827.1,1252684.6,9.1987,47.411569,
14083.2,1320,612.5,2732818,1252688.6,9.19858,47.411607,
14093.2,1330,612.4,2732808.8,1252692.7,9.19846,47.411646,
14103.2,1340,612.3,2732799.7,1252696.7,9.19834,47.411684,
14113.2,1350,612.2,2732790.5,1252700.7,9.19822,47.411722,
14123.2,1360,612.1,2732781.4,1252704.8,9.1981,47.41176,
14133.2,1370,612,2732772.2,1252708.8,9.19798,47.411798,
14143.2,1380,611.9,2732763.1,1252712.8,9.19786,47.411836,
14153.2,1390,611.8,2732753.9,1252716.9,9.19774,47.411875,
14163.2,1400,611.7,2732744.8,1252720.9,9.19762,47.411912,
14173.2,1410,611.6,2732735.6,1252724.9,9.1975,47.41195,
14183.2,1420,611.6,2732726.5,1252729,9.19738,47.411989,
14193.2,1430,611.5,2732717.3,1252733,9.19726,47.412027,
14203.2,1440,611.4,2732708.2,1252737,9.19714,47.412065,
14213.2,1450,611.3,2732699,1252741.1,9.19702,47.412103,
14223.2,1460,611.1,2732689.9,1252745.1,9.1969,47.412141,
14233.2,1470,611.2,2732680.7,1252749.1,9.19678,47.412179,
14243.2,1480,611,2732671.6,1252753.2,9.19666,47.412218,
14253.2,1490,611,2732662.4,1252757.2,9.19654,47.412255,
14263.2,1500,610.9,2732653.3,1252761.3,9.19642,47.412294,
14273.2,1510,610.8,2732644.1,1252765.3,9.1963,47.412332,
14283.2,1520,610.7,2732635,1252769.3,9.19618,47.41237,
14293.2,1530,610.6,2732625.8,1252773.4,9.19606,47.412408,
14303.2,1540,610.6,2732616.7,1252777.4,9.19594,47.412446,
14313.2,1550,610.6,2732607.5,1252781.4,9.19582,47.412484,
14323.2,1560,610.6,2732598.4,1252785.5,9.1957,47.412523,
14333.2,1570,610.6,2732589.2,1252789.5,9.19558,47.412561,130
14343.2,1580,610.5,2732580.1,1252793.5,9.19546,47.412598,
14353.2,1590,610.6,2732570.9,1252797.6,9.19534,47.412637,
14363.2,1600,610.6,2732561.8,1252801.6,9.19522,47.412675,
14373.2,1610,610.6,2732552.6,1252805.6,9.195099,47.412713,
14383.2,1620,610.6,2732543.5,1252809.7,9.19498,47.412751,
14393.2,1630,610.6,2732534.3,1252813.7,9.194859,47.412789,
14403.2,1640,610.6,2732525.2,1252817.7,9.19474,47.412827,
14413.2,1650,610.6,2732516,1252821.8,9.194619,47.412866,
14423.2,1660,610.6,2732506.9,1252825.8,9.1945,47.412904,
14433.2,1670,610.6,2732497.7,1252829.8,9.194379,47.412941,
14443.2,1680,610.6,2732488.6,1252833.9,9.19426,47.41298,
14453.2,1690,610.5,2732479.4,1252837.9,9.194139,47.413018,
14463.2,1700,610.6,2732470.3,1252841.9,9.19402,47.413056,
14473.2,1710,610.6,2732461.1,1252846,9.193899,47.413094,
14483.2,1720,610.6,2732452,1252850.1,9.19378,47.413133,
14493.2,1730,610.6,2732442.9,1252854.2,9.193661,47.413172,
14503.2,1740,610.8,2732433.8,1252858.4,9.193541,47.413211,
14513.2,1750,610.8,2732424.7,1252862.6,9.193422,47.413251,
14523.2,1760,610.7,2732415.7,1252866.9,9.193304,47.413291,
14533.2,1770,610.7,2732406.8,1252871.4,9.193188,47.413334,
14543.2,1780,610.5,2732397.9,1252875.9,9.193071,47.413376,
14553.2,1790,610.8,2732389,1252880.6,9.192955,47.41342,
14563.2,1800,610.8,2732380.3,1252885.5,9.192841,47.413466,
14573.2,1810,610.8,2732371.6,1252890.4,9.192727,47.413512,
14583.2,1820,610.5,2732363,1252895.6,9.192615,47.41356,
14593.2,1830,610.8,2732354.5,1252900.8,9.192504,47.413609,
14603.2,1840,610.6,2732346.1,1252906.3,9.192394,47.41366,
14613.2,1850,610.5,2732337.8,1252911.8,9.192286,47.413711,
14623.2,1860,610.5,2732329.6,1252917.5,9.192179,47.413764,
14633.2,1870,610.5,2732321.5,1252923.4,9.192073,47.413818,
14643.2,1880,610.5,2732313.5,1252929.3,9.191969,47.413873,
14653.2,1890,610.5,2732305.6,1252935.5,9.191866,47.41393,
14663.2,1900,610.6,2732297.7,1252941.7,9.191763,47.413988,
14673.2,1910,610.6,2732290,1252948.1,9.191663,47.414047,
14683.2,1920,610.7,2732282.4,1252954.6,9.191564,47.414107,
14693.2,1930,610.6,2732274.9,1252961.1,9.191467,47.414167,
14703.2,1940,610.6,2732267.4,1252967.8,9.19137,47.414229,
14713.2,1950,610.7,2732260,1252974.5,9.191273,47.41429,
14723.2,1960,610.6,2732252.6,1252981.2,9.191177,47.414352,
14733.2,1970,610.6,2732245.3,1252988,9.191083,47.414415,
14743.2,1980,610.6,2732237.9,1252994.8,9.190987,47.414477,
14753.2,1990,610.6,2732230.6,1253001.6,9.190892,47.41454,
14763.2,2000,610.5,2732223.3,1253008.5,9.190797,47.414603,
14773.2,2010,610.4,2732216,1253015.3,9.190703,47.414666,
14783.2,2020,610.6,2732208.7,1253022.1,9.190608,47.414729,
14793.2,2030,610.6,2732201.4,1253028.9,9.190513,47.414791,
14803.2,2040,610.6,2732194.1,1253035.8,9.190419,47.414855,
14813.2,2050,610.8,2732186.8,1253042.6,9.190324,47.414917,
14823.2,2060,610.6,2732179.4,1253049.4,9.190228,47.41498,
14833.2,2070,611.4,2732172.1,1253056.2,9.190133,47.415043,
14843.2,2080,611.3,2732164.8,1253063,9.190039,47.415105,
14853.2,2090,610.6,2732157.5,1253069.9,9.189944,47.415169,
14863.2,2100,611.3,2732150.2,1253076.7,9.189849,47.415231,
14863.4,2100.2,611.3,2732150.1,1253076.8,9.189848,47.415232,
14873.4,10,610.7,2732142.8,1253083.6,9.189753,47.415295,
14883.4,20,611.2,2732135.5,1253090.5,9.189659,47.415358,
14893.5,30.1,611.2,2732128.2,1253097.4,9.189564,47.415422,
14903.4,40,611.3,2732121,1253104.3,9.189471,47.415485,
14913.4,50,610.5,2732113.8,1253111.2,9.189377,47.415549,
14923.4,60,611.3,2732106.6,1253118.1,9.189284,47.415612,
14933.4,70,610.8,2732099.4,1253125.1,9.189191,47.415677,
14943.4,80,611.3,2732092.3,1253132.1,9.189099,47.415741,
14953.4,90,611,2732085.1,1253139.1,9.189005,47.415805,
14963.5,100.1,611.4,2732078,1253146.2,9.188913,47.415871,
14973.4,110,611,2732070.9,1253153.2,9.188821,47.415935,
14983.5,120.1,611.1,2732063.8,1253160.3,9.188729,47.416,
14993.5,130.1,611.2,2732056.7,1253167.3,9.188637,47.416065,
15003.5,140.1,611.3,2732049.6,1253174.4,9.188545,47.41613,
15013.4,150,611.3,2732042.6,1253181.4,9.188455,47.416194,
15023.4,160,611.3,2732035.5,1253188.4,9.188363,47.416259,
15033.4,170,611.3,2732028.4,1253195.5,9.188271,47.416324,
15043.4,180,611.5,2732021.3,1253202.5,9.188179,47.416388,
15053.4,190,611.5,2732014.2,1253209.6,9.188087,47.416454,
15063.4,200,611.5,2732007.1,1253216.6,9.187995,47.416518,
15073.4,210,611.6,2732000,1253223.7,9.187903,47.416583,
15083.4,220,611.6,2731992.9,1253230.7,9.187811,47.416648,
15093.4,230,610.9,2731985.8,1253237.8,9.187719,47.416713,
15103.4,240,611.7,2731978.7,1253244.8,9.187627,47.416777,
15113.5,250.1,610.9,2731971.6,1253251.9,9.187535,47.416843,
15123.4,260,611.7,2731964.5,1253258.9,9.187443,47.416907,
15133.5,270.1,611.8,2731957.4,1253266,9.187351,47.416972,
15143.4,280,611.8,2731950.3,1253273,9.187259,47.417037,
15153.4,290,611.8,2731943.2,1253280,9.187167,47.417101,
15163.5,300.1,611.9,2731936.1,1253287.1,9.187075,47.417166,
15173.4,310,611.9,2731929,1253294.1,9.186983,47.417231,
15183.5,320.1,611.1,2731921.9,1253301.2,9.186891,47.417296,
15193.4,330,612,2731914.8,1253308.2,9.186799,47.41736,
15203.5,340.1,611.2,2731907.7,1253315.3,9.186707,47.417425,
15213.4,350,612,2731900.6,1253322.3,9.186615,47.41749,
15223.5,360.1,611.3,2731893.5,1253329.4,9.186523,47.417555,
15233.5,370.1,611.5,2731886.4,1253336.4,9.186431,47.417619,
15243.4,380,611.3,2731879.4,1253343.5,9.186341,47.417685,
15253.4,390,611.2,2731872.3,1253350.5,9.186249,47.417749,
15263.4,400,611.4,2731865.2,1253357.6,9.186157,47.417814,
15273.4,410,611.4,2731858.1,1253364.6,9.186065,47.417879,
15283.4,420,611.5,2731851,1253371.6,9.185973,47.417943,
15293.4,430,611.5,2731843.9,1253378.7,9.185881,47.418008,
15303.4,440,611.6,2731836.8,1253385.7,9.185789,47.418073,
15313.4,450,611.6,2731829.7,1253392.8,9.185697,47.418138,
15323.4,460,611.6,2731822.6,1253399.8,9.185605,47.418202,
15333.4,470,611.6,2731815.5,1253406.9,9.185513,47.418268,
15343.4,480,611.6,2731808.4,1253413.9,9.185421,47.418332,
15353.5,490.1,611.6,2731801.3,1253421,9.185329,47.418397,
15363.4,500,611.6,2731794.2,1253428,9.185237,47.418462,
15373.5,510.1,611.6,2731787.1,1253435.1,9.185145,47.418527,
15383.4,520,611.6,2731780,1253442.1,9.185053,47.418591,
15393.5,530.1,611.6,2731772.9,1253449.2,9.184961,47.418656,
15403.4,540,611.6,2731765.8,1253456.2,9.184869,47.418721,
15413.5,550.1,611.7,2731758.7,1253463.3,9.184777,47.418786,
15423.5,560.1,611.6,2731751.6,1253470.3,9.184685,47.41885,
15433.4,570,611.6,2731744.5,1253477.3,9.184593,47.418915,
15443.5,580.1,611.6,2731737.4,1253484.4,9.184501,47.41898,
15453.4,590,611.6,2731730.3,1253491.4,9.184409,47.419044,
15463.5,600.1,611.5,2731723.2,1253498.5,9.184317,47.41911,
15473.4,610,611.5,2731716.2,1253505.5,9.184226,47.419174,
15483.4,620,611.4,2731709.1,1253512.6,9.184134,47.419239,
15493.4,630,611.4,2731702,1253519.6,9.184042,47.419304,
15503.4,640,611.4,2731694.9,1253526.7,9.18395,47.419369,
15513.4,650,611.3,2731687.8,1253533.7,9.183858,47.419433,
15523.4,660,611.2,2731680.7,1253540.8,9.183766,47.419499,
15533.4,670,611.1,2731673.6,1253547.8,9.183674,47.419563,
15543.5,680.1,611.1,2731666.5,1253554.9,9.183582,47.419628,
15553.4,690,610.9,2731659.4,1253561.9,9.18349,47.419693,
15563.4,700,610.9,2731652.3,1253568.9,9.183398,47.419757,
15573.4,710,610.8,2731645.2,1253576,9.183306,47.419822,
15583.4,720,610.7,2731638.1,1253583,9.183214,47.419887,
15593.4,730,610.6,2731631,1253590.1,9.183122,47.419952,
15603.4,740,610.5,2731623.9,1253597.1,9.18303,47.420016,
15613.5,750.1,610.4,2731616.8,1253604.2,9.182938,47.420081,
15623.4,760,610.3,2731609.7,1253611.2,9.182846,47.420146,
15633.4,770,610.2,2731602.6,1253618.2,9.182754,47.42021,
15643.4,780,610.1,2731595.4,1253625.2,9.182661,47.420275,
15653.5,790.1,610.1,2731588.2,1253632.2,9.182568,47.420339,
15663.5,800.1,610,2731581,1253639.1,9.182474,47.420402,
15673.4,810,609.9,2731573.7,1253645.9,9.18238,47.420465,
15683.5,820.1,609.9,2731566.3,1253652.7,9.182284,47.420528,
15693.4,830,609.9,2731558.9,1253659.3,9.182188,47.420588,
15703.5,840.1,609.6,2731551.3,1253665.9,9.182089,47.420649,
15713.5,850.1,609.8,2731543.7,1253672.4,9.18199,47.420709,
15723.4,860,609.5,2731536,1253678.7,9.18189,47.420767,
15733.5,870.1,609.4,2731528.1,1253684.9,9.181787,47.420825,
15743.4,880,609.3,2731520.2,1253691,9.181684,47.420881,
15753.5,890.1,609.2,2731512.1,1253696.9,9.181579,47.420936,
15763.4,900,609,2731504,1253702.7,9.181473,47.42099,
15773.4,910,609.1,2731495.8,1253708.4,9.181366,47.421043,
15783.4,920,608.8,2731487.5,1253714,9.181258,47.421095,
15793.4,930,608.9,2731479.1,1253719.4,9.181148,47.421145,
15803.4,940,608.6,2731470.6,1253724.7,9.181037,47.421194,
15813.4,950,608.8,2731462,1253729.8,9.180924,47.421242,
15823.5,960.1,608.7,2731453.3,1253734.8,9.180811,47.421288,
15833.4,970,608.5,2731444.6,1253739.7,9.180697,47.421334,
15843.4,980,608.4,2731435.8,1253744.4,9.180582,47.421378,
15853.4,990,608.3,2731426.9,1253749,9.180465,47.421421,
15863.5,1000.1,608.1,2731417.9,1253753.4,9.180347,47.421463,
15873.4,1010,608,2731408.9,1253757.7,9.180229,47.421503,
15883.5,1020.1,607.8,2731399.8,1253761.9,9.18011,47.421543,
15893.4,1030,607.8,2731390.7,1253765.9,9.17999,47.421581,
15903.5,1040.1,607.6,2731381.4,1253769.8,9.179868,47.421618,
15913.4,1050,607.6,2731372.2,1253773.6,9.179748,47.421654,
15923.5,1060.1,607.5,2731362.8,1253777.2,9.179624,47.421688,
15933.4,1070,607.5,2731353.5,1253780.6,9.179502,47.42172,
15943.5,1080.1,607.2,2731344,1253783.9,9.179377,47.421752,
15953.5,1090.1,607.3,2731334.5,1253787.1,9.179252,47.421782,
15963.4,1100,607,2731325,1253790.1,9.179127,47.421811,
15973.4,1110,607.1,2731315.4,1253792.9,9.179001,47.421838,
15983.4,1120,607,2731305.8,1253795.6,9.178874,47.421865,
15993.5,1130.1,606.7,2731296.1,1253798.2,9.178747,47.42189,
16003.4,1140,606.6,2731286.4,1253800.5,9.178619,47.421913,
16013.5,1150.1,606.6,2731276.6,1253802.8,9.17849,47.421935,
16023.4,1160,606.6,2731266.9,1253804.9,9.178362,47.421956,
16033.4,1170,606.5,2731257.1,1253806.8,9.178232,47.421975,
16043.4,1180,606.3,2731247.2,1253808.5,9.178102,47.421992,
16053.5,1190.1,606.1,2731237.3,1253810.2,9.177971,47.42201,
16063.5,1200.1,606.2,2731227.4,1253811.6,9.17784,47.422024,
16073.5,1210.1,606.2,2731217.5,1253812.9,9.17771,47.422038,
16083.4,1220,605.8,2731207.6,1253814,9.177579,47.42205,
16093.5,1230.1,606,2731197.6,1253815,9.177447,47.422061,
16103.4,1240,605.8,2731187.7,1253815.8,9.177316,47.42207,
16113.4,1250,605.6,2731177.7,1253816.4,9.177183,47.422077,
16123.4,1260,605.7,2731167.7,1253816.9,9.177051,47.422084,
16133.4,1270,605.6,2731157.7,1253817.1,9.176918,47.422087,
16143.4,1280,605.5,2731147.7,1253817.3,9.176786,47.422091,
16153.4,1290,605.4,2731137.7,1253817.2,9.176654,47.422092,
16163.5,1300.1,605.3,2731127.7,1253817,9.176521,47.422093,
16173.5,1310.1,605.1,2731117.7,1253816.5,9.176388,47.42209,
16183.5,1320.1,605,2731107.7,1253816,9.176256,47.422088,
16193.4,1330,605,2731097.8,1253815.2,9.176124,47.422082,
16203.4,1340,604.8,2731087.8,1253814.3,9.175992,47.422076,
16213.4,1350,604.8,2731077.9,1253813.2,9.17586,47.422068,
16223.5,1360.1,604.6,2731067.9,1253811.9,9.175727,47.422059,
16233.4,1370,604.6,2731058.1,1253810.5,9.175597,47.422048,
16243.4,1380,604.5,2731048.2,1253808.9,9.175465,47.422036,
16253.5,1390.1,604.4,2731038.3,1253807.1,9.175334,47.422021,
